id,kind,category,term,action,reason,probe1_genus_ok,probe2_bucket,probe3_rewrite,rigidity,identity,dependence,carried_by
389,taxonomy,quality,microporosity,DROP_AS_MIXIN,"The term is defined by a separable quality (microscopic scale) of its constituent parts (pores), making it a mixin of 'porosity' and a size quality (Probe 2).",True,Quality,porosity that has_part some (pore that has_quality some MicroscopicSize),+R,-I,+D,"{""property"": ""has_quality"", ""filler"": ""MicroscopicSize""}"
390,taxonomy,quality,effective porosity,KEEP,"This is a genuine subkind of petrophysical property, distinguished by the structural feature of pore connectivity.",True,None,,+R,-I,+D,
391,taxonomy,quality,acoustic impedance,KEEP,"This is a genuine subkind of physical property, defined by its constituent qualities (velocity, density).",True,None,,+R,-I,+D,
392,taxonomy,quality,total porosity,KEEP,"This is a genuine subkind of petrophysical property, distinguished by measuring all void spaces, unlike effective porosity.",True,None,,+R,-I,+D,
393,taxonomy,quality,fracture porosity,KEEP,The NLD correctly identifies this as a type of secondary porosity distinguished by its origin (fracturing).,True,None,,+R,-I,+D,
394,taxonomy,quality,flow capacity,REPARENT,"parent → Reservoir Property: Bearer mismatch: 'flow capacity' inheres in a 'reservoir interval' (id 853), not a 'rock' like its parent 'Petrophysical Property' (id 194). The ancestor 'Reservoir Property' is a better fit.",False,Disposition,ReservoirInterval has_disposition some FlowCapacity,+R,-I,+D,
395,taxonomy,quality,density,KEEP,"This is a standard, specific kind of quality, correctly placed under a more general quality class.",True,None,,+R,-I,+D,
396,taxonomy,quality,Petrophysical Property,KEEP,"This is a valid domain-specific partition of reservoir properties, defined by what they measure (the bearer's disposition to store/transmit fluids).",True,None,,+R,-I,+D,
397,taxonomy,quality,Physical Property,KEEP,"This is a valid partition of reservoir properties, sibling to Petrophysical Property, reflecting a common distinction in the domain.",True,None,,+R,-I,+D,
398,taxonomy,quality,Secondary Porosity,DROP_AS_MIXIN,"Classifies porosity by its causal history (a process), which is a mixin concept not a genuine subkind (Probe 2).",True,Process,porosity that is_output_of some PostDepositionalProcess,+R,-I,+D,"{""property"": ""is_output_of"", ""filler"": ""PostDepositionalProcess""}"
399,taxonomy,site,Physiographic Feature,DROP_AS_REDUNDANT,"weak intermediate: child_count=1, no real differentia",,,,,,,
400,taxonomy,site,vug,KEEP,"Defines a genuine subkind of pore based on size, origin, and relation to rock fabric.",True,None,,+R,+I,+D,
401,taxonomy,site,continental margin,KEEP,Defines a genuine subkind of physiographic feature based on its transitional location between crustal types.,True,None,,+R,+I,-D,
402,taxonomy,site,oil field,REPARENT,"parent → role: Term is anti-rigid (~R) while parent 'site' is rigid (+R). NLD describes a role a site plays based on containing producible hydrocarbons (Check 1, 3).",True,Role,A site that has the role of being an oil field.,~R,+I,+D,
403,taxonomy,site,lula field,CONVERT_TO_INSTANCE,Proper noun naming a specific geographic site (an individual). Check 6 applies.,True,None,,+R,+I,-D,
404,taxonomy,site,tupi field,CONVERT_TO_INSTANCE,The term is a proper noun naming a specific geographical site (an oil field).,True,None,,+R,+I,-D,
405,taxonomy,site,mero field,CONVERT_TO_INSTANCE,The term is a proper noun naming a specific geographical site (an oil field).,True,None,,+R,+I,-D,
406,taxonomy,site,pore,KEEP,"A pore is a specific kind of site (a void within a rock), representing a genuine subkind, not a mixin.",True,None,,+R,+I,-D,
407,taxonomy,site,sugar loaf high,CONVERT_TO_INSTANCE,"The term is a proper noun naming a specific geological feature, which is a kind of site.",True,None,,+R,+I,-D,
408,taxonomy,site,atapu field,CONVERT_TO_INSTANCE,The term is a proper noun naming a specific geographical site (an oil field).,True,None,,+R,+I,-D,
409,taxonomy,site,são paulo plateau,CONVERT_TO_INSTANCE,Proper noun naming a specific geographic site (Check 6).,True,None,,+R,+I,-D,
410,taxonomy,site,intercrystalline pore,KEEP,"Genuine subkind of pore defined by its structural relation (between crystals) to the rock fabric, not a separable quality.",True,None,,+R,+I,-D,
411,taxonomy,site,micropore,DROP_AS_MIXIN,"Differentia is a separable Quality (size), not a subkind discriminator (Probe 2).",True,Quality,pore has_quality some MicroporeSize,+R,-I,-D,"{""property"": ""has_quality"", ""filler"": ""MicroporeSize""}"
412,taxonomy,site,cave,DROP_AS_MIXIN,"Differentia is a separable Quality (size), making this a size-based classification of a pore, not a genuine subkind (Probe 2).",True,Quality,pore has_quality some CaveSize,+R,+I,-D,"{""property"": ""has_quality"", ""filler"": ""CaveSize""}"
413,taxonomy,site,sapinhoá field,CONVERT_TO_INSTANCE,"Proper noun naming a specific oil field, which is a kind of site (Check 6).",True,None,,+R,+I,-D,
414,taxonomy,site,interparticle pore,KEEP,"This is a standard, structurally-defined subtype of pore from the Choquette & Pray (1970) classification. The differentia (being between particles) is a valid way to create a subkind, not a mixin.",True,None,,+R,-I,-D,
415,taxonomy,Stratigraphic Unit,pre-salt,CONVERT_TO_INSTANCE,"The term refers to a specific, named geological mega-sequence ('The Pre-Salt'), making it a proper-noun individual.",False,None,,+R,+I,-D,
416,taxonomy,Stratigraphic Unit,pre-salt reservoir,REPARENT,"parent → Geological Object: A reservoir is a body of rock (Geological Object) that has a reservoir role. While it is a stratigraphic unit, its primary identity in the NLD is as a 'petroleum reservoir', a functional kind of object.",True,Role,stratigraphic unit has_role some ReservoirRole,+R,+I,-D,
417,taxonomy,Stratigraphic Unit,pre-salt section,CONVERT_TO_INSTANCE,"The term refers to a specific, named geological mega-sequence, making it a proper-noun individual. It is a synonym for 'pre-salt' (415).",False,None,,+R,+I,-D,
418,taxonomy,Stratigraphic Unit,pre-salt succession,CONVERT_TO_INSTANCE,"The term refers to a specific, named geological mega-sequence, making it a proper-noun individual. It is a synonym for 'pre-salt' (415).",False,None,,+R,+I,-D,
419,taxonomy,Stratigraphic Unit,rift section,KEEP,"Although defined by its genetic process (a mixin), 'rift section' is a fundamental kind in basin analysis with distinct structural characteristics, justifying its status as a genuine subkind.",True,Process,Stratigraphic Succession was_deposited_during some RiftingProcess,+R,+I,-D,
420,taxonomy,Stratigraphic Unit,depositional sequence,KEEP,"(dedup reverted — survivor also dropped) The term's definition is a vacuous restatement of its parent, 'sedimentary sequence', making it redundant (Check 5).",False,None,,+R,+I,-D,
421,taxonomy,Stratigraphic Unit,rift sequence,DROP_AS_MIXIN,"The differentia is the process of formation (rifting), making this a mixin of a material entity and a process (Probe 2).",True,Process,Tectono-Stratigraphic Unit generated_during some RiftingProcess,+R,+I,-D,"{""property"": ""generated_in"", ""filler"": ""rift phase""}"
422,taxonomy,Stratigraphic Unit,regional seal,REPARENT,"parent → role: The term is defined by its function ('prevents... migration'), which is an externally-grounded role (Probe 2, Check 3).",True,Role,stratigraphic unit has_role some SealRole,~R,+I,+D,
423,taxonomy,Stratigraphic Unit,sag section,DROP_AS_MIXIN,"The differentia is the process of formation (thermal subsidence), making this a mixin of a material entity and a process (Probe 2).",True,Process,Stratigraphic Succession generated_by some ThermalSubsidenceProcess,+R,+I,-D,"{""property"": ""generated_by"", ""filler"": ""thermal subsidence""}"
424,taxonomy,Stratigraphic Unit,pre-salt interval,DROP_AS_MIXIN,"The term is defined by its stratigraphic position ('prior to the... salt layer'), which is a site, making it a mixin (Probe 2).",True,Site,Stratigraphic Succession occupies_spatial_region some PreSaltRegion,+R,+I,-D,"{""property"": ""located_in"", ""filler"": ""Pre-Salt Stratigraphic Position""}"
425,taxonomy,Stratigraphic Unit,stratigraphic unit,KEEP,Fundamental geological kind; genus/differentia is clean.,True,None,,+R,+I,-D,
426,taxonomy,Stratigraphic Unit,reservoir interval,DROP_AS_MIXIN,"Mixin class; conflates a stratigraphic unit with the disposition to be a reservoir, which is grounded in qualities like porosity/permeability (Probe 2).",True,Disposition,stratigraphic unit has_disposition some ReservoirDisposition,~R,+I,-D,"{""property"": ""has_disposition"", ""filler"": ""ReservoirDisposition""}"
427,taxonomy,Stratigraphic Unit,mega-sequence,DROP_AS_REDUNDANT,"Near-synonym of sibling 'supersequence' (id=430); both refer to very large-scale, tectonically-bounded stratigraphic units.",,,,,,,
428,taxonomy,Stratigraphic Unit,pre-salt sequence,CONVERT_TO_INSTANCE,Proper noun for a specific geological object aggregate in the South Atlantic (Check 6).,False,Site,,+R,+I,-D,
429,taxonomy,Stratigraphic Unit,upper rift,CONVERT_TO_INSTANCE,Proper noun for a specific stratigraphic interval within the Santos Basin Pre-Salt succession (Check 6).,False,Site,,+R,+I,-D,
430,taxonomy,Stratigraphic Unit,supersequence,KEEP,Genus/differentia is clean; it's a genuine subkind based on hierarchical order and composition.,True,None,,+R,+I,-D,
431,taxonomy,Stratigraphic Unit,post-rift sequence,KEEP,"This is a standard genetic classification in stratigraphy, explicitly anticipated by the parent's definition. The differentia (tectonic setting of formation) defines a genuine subkind in this domain.",True,Process,supersequence generated_in some SagPhase,+R,+I,-D,
432,taxonomy,Stratigraphic Unit,carbonate sequence,DROP_AS_MIXIN,"The differentia is its material composition ('composed of carbonate rocks'), which is a separable quality, not a subkind discriminator. Probes 1-3 confirm this is a mixin.",True,Quality,StratigraphicSuccession constituted_by some CarbonateRock,+R,+I,-D,"{""property"": ""constituted_by"", ""filler"": ""carbonate rock""}"
433,taxonomy,Stratigraphic Unit,sedimentary sequence,DROP_AS_REDUNDANT,The NLD for 'sedimentary sequence' is extensionally equivalent to its parent 'sequence'. The qualifier 'sedimentary' is redundant in the context of sequence stratigraphy.,False,None,,+R,+I,-D,
434,taxonomy,Stratigraphic Unit,sequence,KEEP,"A 'sequence' is a valid subkind of 'stratigraphic unit', distinguished by its genetic definition related to depositional cycles, a contingent property not all stratigraphic units share.",True,None,,+R,+I,-D,
435,taxonomy,Stratigraphic Unit,post-rift supersequence,DROP_AS_MIXIN,"The differentia 'deposited during the sag stage' describes the formation process (Probe 2: Process), which is better captured by a relation.",True,Process,supersequence generated_in some post-rift phase,+R,+I,-D,"{""property"": ""generated_in"", ""filler"": ""sag phase""}"
436,taxonomy,Stratigraphic Unit,Tectono-Stratigraphic Unit,DROP_AS_REDUNDANT,"Weak intermediate: its surviving child count becomes 1 after deduplication of its children, failing the >=2 child rule.",,,,,,,
437,taxonomy,Stratigraphic Unit,Stratigraphic Succession,DROP_AS_REDUNDANT,"The differentia 'composed of a series of strata arranged in a chronological order' is a necessary property of the parent 'stratigraphic unit', making this a vacuous restatement (Check 5).",False,None,,+R,+I,-D,
438,taxonomy,Sedimentary Rock,rock,REPARENT,"parent → material entity: The original parent 'Sedimentary Rock' is a subtype of 'rock', making the hierarchy inverted. 'material entity' is the correct BFO-aligned parent.",False,None,,+R,+I,-D,
439,taxonomy,Sedimentary Rock,sedimentary rock,KEEP,Correctly positioned as a rigid subkind of 'rock' defined by its formation process.,True,None,,+R,+I,-D,
440,taxonomy,Sedimentary Rock,reservoir rock,REPARENT,"parent → role: The term describes a function a rock performs, which is an anti-rigid role (~R), not a rigid subkind (+R). This violates the OntoClean rigidity constraint (parent is +R).",True,Role,rock has_role some ReservoirRole,~R,+I,+D,
441,taxonomy,Sedimentary Rock,source rock,REPARENT,"parent → role: The term describes a disposition/function, which is an anti-rigid role (~R), not a rigid subkind (+R). This violates the OntoClean rigidity constraint (parent is +R).",True,Disposition,sedimentary rock has_disposition some SourcePotential,~R,+I,+D,
442,taxonomy,Sedimentary Rock,continental siliciclastic,KEEP,"A genuine, rigid subkind of sedimentary rock defined by composition and depositional environment.",True,None,,+R,+I,-D,
443,taxonomy,Sedimentary Rock,sandstone,KEEP,Genuine subkind of siliciclastic rock defined by grain size. Passes all checks.,True,None,,+R,-I,-D,
444,taxonomy,Sedimentary Rock,conglomerate,KEEP,Genuine subkind of siliciclastic rock defined by grain size and clast rounding. Passes all checks.,True,None,,+R,-I,-D,
445,taxonomy,Sedimentary Rock,siltstone,REPARENT,"parent → Sedimentary Rock: NLD states it can be carbonate ('calcisiltite'), so it cannot be a subclass of 'continental siliciclastic'.",False,None,,+R,-I,-D,
446,taxonomy,Sedimentary Rock,breccia,REPARENT,"parent → Sedimentary Rock: Defined by clast angularity, not composition. Formation by karst (relation id 435) implies non-siliciclastic types.",False,None,,+R,-I,-D,
447,taxonomy,Sedimentary Rock,shale,KEEP,"NLD explicitly defines it as a 'siliciclastic sedimentary rock', making the parentage correct.",True,None,,+R,-I,-D,
448,taxonomy,Sedimentary Rock,organic-rich shale,DROP_AS_MIXIN,Differentia is an inhering Quality (high organic content) (Probe 2). The term is a mixin of a kind (shale) and a quality.,True,Quality,shale has_quality some high_organic_matter_content,+R,+I,-D,"{""property"": ""has_quality"", ""filler"": ""high organic matter content""}"
